created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Dec 02 11:18:30 +0000 2023;1730909301022298503;"@ferizandra Mendingan hapus postingan kalo kata gw si, kecuali situ pendukung Ganjar";0;0;0;0;in;327551323;1730562213122117681;Heryknc;https://twitter.com/Heryknc/status/1730909301022298503
Sat Dec 02 11:18:05 +0000 2023;1730909196173066625;"@islah_bahrawi Elo pernah kepikiran gak kalau sekarang mungkin aja elo lagi tantrum karena berhala baru elo yang bernama ganjar kemungkinan besar akan kalah karena kelakuan jokowi ?";0;0;0;0;in;1603574789263659009;1730842879004975211;Bang_Depok;https://twitter.com/Bang_Depok/status/1730909196173066625
Sat Dec 02 11:17:34 +0000 2023;1730909064601927782;"@Ganjar_Mahfud03 @islah_bahrawi Satu sebutan yang pantas PENGKHIANAT";0;0;0;0;in;1667266729;1730842879004975211;Re_bonjav;https://twitter.com/Re_bonjav/status/1730909064601927782
Sat Dec 02 11:17:28 +0000 2023;1730909038479823120;"@dawiguna @BenCahNdeso Pantaaataaannn pendukung ganjar... Sama kayak junjungannya ... Suka yg bulet bulet.. https://t.co/cG2AdxmT66";0;0;0;0;in;936799030893408256;1730592098557342178;syamsul0029807;https://twitter.com/syamsul0029807/status/1730909038479823120
Sat Dec 02 11:17:22 +0000 2023;1730909013620203620;"Keriuhan warga menyambut Capres RI Ganjar Pranowo di Bandara H. Hasan Aroeboesman, Kab Ende, NTT pagi ini 2 Des 2023.  Diiringi tarian adat &amp  pengalungan selendang tradisional khas Ende menyambut Ganjar &amp  rombongan.  #SahabatGanjar #GanjarPranowo #Ganjar #GanjarMahfud2024 https://t.co/KfWtk9Vv9D";0;0;1;2;in;91103761;1730909013620203620;Widyarenee;https://twitter.com/Widyarenee/status/1730909013620203620
Sat Dec 02 11:17:17 +0000 2023;1730908995509239929;"@kompascom Emang sejak kapan Limbad ngomong dukung Ganjar 🙊";0;0;0;0;in;1000166932346105857;1730906123354718467;Reinaldygerwin1;https://twitter.com/Reinaldygerwin1/status/1730908995509239929
Sat Dec 02 11:17:13 +0000 2023;1730908976580350110;"Deputi Hukum Ganjar-Mahfud Nilai Agus Rahardjo Tidak Berdusta Atas Upaya Intervensi Jokowi pada KPK - Riaunews   https://t.co/cAmcic5e0v";0;0;0;0;in;1592173966311174145;1730908976580350110;RiauNewsCom;https://twitter.com/RiauNewsCom/status/1730908976580350110
Sat Dec 02 11:17:02 +0000 2023;1730908930585555113;"@narkosun Bisa ke bayang klo Ganjar di suruh pake bahasa inggris .jerman.francis..menjawab duta dari jepang aja bikin mules .jauh klo di bandingkan dengan Prabowo...wkkwkw";0;0;0;0;in;3509583794;1730546625565888910;EvinEvin7;https://twitter.com/EvinEvin7/status/1730908930585555113
Sat Dec 02 11:17:01 +0000 2023;1730908928610009110;"Berdasarkan narasumber terpercaya, Presiden Jokowi sudah jauh-jauh hari memberi perintah kepada Polri untuk mengawal putusan MK agar berpihak pada Gibran.  Ganjar Mahfud Cr3ative, Cawapres, Capres,Jokowi, Reuni 212, Jokowi,Kiki Fatmala, Arhan, Agus, E-KTP, Desember, Innalillahi https://t.co/4QAI7cTK5r";0;1;1;1;in;1244292531090624512;1730908928610009110;YudhaShanny2;https://twitter.com/YudhaShanny2/status/1730908928610009110
Sat Dec 02 11:16:35 +0000 2023;1730908817792303225;"@Nagashima_007 @twilightslig Awal nyapres  jokowi  jg free..fakta logistics  relawan  beli sendri..skrg buat  ganjar  aq jg beli sendri di bagikn..dpt di ksih ongkir  jg bayar sendri...";0;0;0;0;in;1713441964459425792;1730827771990188338;BerthaAstu32435;https://twitter.com/BerthaAstu32435/status/1730908817792303225
Sat Dec 02 11:16:28 +0000 2023;1730908787706634305;"Sikapku sih jelas… no anies no imin  Terserah sing menang wowo atau ganjar";0;0;0;0;in;4574498360;1730908787706634305;DuLLahNUsantara;https://twitter.com/DuLLahNUsantara/status/1730908787706634305
Sat Dec 02 11:16:04 +0000 2023;1730908688440029513;"@AlissaWahid @GUSDURians Yah kalo emang mau matahin, Anda dukung Anies aja. Kesampingkan dulu permusuhan dengan Cak Imin, kalo anda anggap pemimpin segitu pentingnya. Ganjar kan sudah didukung Yenni.  Barulah semua jadi menyebar, dan ga ada yg bisa memanfaatkan nama Gus Dur karena semua pakai 🤣🤣🤣";0;0;0;0;in;91758662;1730852175721697437;rizahariati;https://twitter.com/rizahariati/status/1730908688440029513
Sat Dec 02 11:15:54 +0000 2023;1730908645741969443;"@_Hrst effort banget yak kampanye pak ganjar";0;0;0;0;in;1299190014614450177;1730770297249575043;dearlydeya;https://twitter.com/dearlydeya/status/1730908645741969443
Sat Dec 02 11:15:15 +0000 2023;1730908481124028743;"@islah_bahrawi Orang goblok masih bisa jadi pinter, asal mau mau ngaku salah, trus belajar yg bener. sama ulama yg bener. kita udah tau dari dulu.  kita tunggu pengakuan salah ente, pengakuan goblok ente, dukung jokowi.  naah kl udah.. begitu ente dukung ganjar  .. percuma Goblok lagi.wkwkwk";0;0;0;0;in;1661988152213487617;1730842879004975211;ady_kren48436;https://twitter.com/ady_kren48436/status/1730908481124028743
Sat Dec 02 11:15:03 +0000 2023;1730908432566554939;"@quintta1217 Memang pak Ganjar yang paling mengerti kebutuhan rakyatnya ya, dukung no urut 3 😍🤟🤟 Ganjar Mahfud Cr3ative";0;0;0;0;in;1681194368206610432;1730840718187581675;gatauvvvv6741;https://twitter.com/gatauvvvv6741/status/1730908432566554939
Sat Dec 02 11:14:56 +0000 2023;1730908403277660581;"@NcangBeni @hariqosatria Eazy lah, gue bikin akun X terus seolah olah dukung ganjar atau anis, terus bikin deh poster dukung lgbt pake poto mereka berdua, gampang kan? Logika aja, paslon mana yang mau nyungsep dukung lgbt, lgbt di indo gak bkl naikin elektabilitas";0;0;0;0;in;3892632319;1730821773258854540;penikmatsenja_6;https://twitter.com/penikmatsenja_6/status/1730908403277660581
Sat Dec 02 11:14:51 +0000 2023;1730908379663753429;"@Candra4smara Ah, ngeles pinter kali. Ganjar terlibat dr jauh hari, dia lalai (mungking krn "proyek pusat"), akhirnya meledak &amp  kelabakan.  Prabowo diperintah tanam singkong di kalteng. dia kerjakan di 10% lahan &amp  gagal panen. tanggung jawab sih ok, tapi jelaskan salah Prabowo dimana?";0;0;0;0;in;103498789;1730530093825761790;yusakrabin;https://twitter.com/yusakrabin/status/1730908379663753429
Sat Dec 02 11:14:47 +0000 2023;1730908365168202168;"@Aryprasetyo85 @007koteka @03__nakula @__AnakKolong @al_lasan @Anak__Ogi @Miduk17 @GunRomli @gm_gm @seruanhl @serakyut 2 pemilu yg lalu memilih Jokowi supaya Prabowo ngga jadi presiden, pemilu 2024 Jokowi mendukung Prabowo ya jelas pilih Ganjar Mahfud lah.";0;0;0;0;in;1226092528077684741;1730821468433645970;karmatiranda;https://twitter.com/karmatiranda/status/1730908365168202168
Sat Dec 02 11:14:45 +0000 2023;1730908357270372479;"@AndreasSolusi @maximilan_angel @VaniaKiara3002 Eh tolol,  kalo logika taik gerombolan lu sebelumnya slalu nuding2 ganjar terlibat ektp,  knp ga kelompok ganjar yg ribut,  knp kelompok prabowo yg kudu ributin wkwkkw.  Kelompok ganjar santai aja tuh";0;0;0;0;in;1708348247536979968;1730899316921995377;Chameleon_x2;https://twitter.com/Chameleon_x2/status/1730908357270372479
Sat Dec 02 11:14:37 +0000 2023;1730908324709994544;"@ganjarpranowo Masyarakat ikut merasakan kebahagiaan dan kedamaian bersama Pak Ganjar";0;0;0;0;in;808950511760130048;1730825211342405780;moonjungsoon57;https://twitter.com/moonjungsoon57/status/1730908324709994544
Sat Dec 02 11:14:14 +0000 2023;1730908227309850672;"@liputan6dotcom Ganjar Mahfud layak menang";0;0;0;0;in;1720417979924668416;1730781607492227102;Panji222682;https://twitter.com/Panji222682/status/1730908227309850672
Sat Dec 02 11:14:07 +0000 2023;1730908197081559268;"@ganjarpranowo Doa harapan bersatu bersama Pak Ganjar itulah harapan masyarakat";0;0;0;0;in;812252479450587136;1730804230074888561;juhyuni62;https://twitter.com/juhyuni62/status/1730908197081559268
Sat Dec 02 11:13:58 +0000 2023;1730908160511340788;"@liputan6dotcom Ganjar Mahfud layak menang";0;0;0;0;in;1720417979924668416;1730784619568803976;Panji222682;https://twitter.com/Panji222682/status/1730908160511340788
Sat Dec 02 11:13:48 +0000 2023;1730908115569426505;"suka banget sm didikan pak ganjar dan bunda atiqoh  bener2 bijaksana dan patut jd contoh untuk org tua lain  @sipalingganjar #sipalingganjar #MyDemonEp3 #MMA2023 #FreePalestineFromZionist  2023 Melon Music Awards | WELCOME TO INDONESIA CHEN https://t.co/ZzsX0tn6p5";0;0;0;1;in;1717084443561893888;1730908115569426505;ChintyaSim438;https://twitter.com/ChintyaSim438/status/1730908115569426505
Sat Dec 02 11:13:42 +0000 2023;1730908093880709626;"@liputan6dotcom Ganjar Mahfud layak menang";0;0;0;0;in;1720417979924668416;1730799844581843423;Panji222682;https://twitter.com/Panji222682/status/1730908093880709626
Sat Dec 02 11:13:41 +0000 2023;1730908089292075188;"Pak Ganjar menjawab pertanyaan terkait kelangka'an dan mahalnya harga pupuk di Bima  Solusinya : Bangun tambahan pabriknya di daerah, Tingkatkan subsidi pupuk atau subsidi produksi, dan canangkan gerakan pertanian organis. 🤟💪  #SahabatGanjar  #ganjarpresiden2024 https://t.co/hQkmX3xSCf";0;0;0;0;in;1083748942150422533;1730908089292075188;RZelda_;https://twitter.com/RZelda_/status/1730908089292075188
Sat Dec 02 11:13:41 +0000 2023;1730908086276358648;"@ganjarpranowo Masyarakat sangat antusias menyambut kedatangan Pak Ganjar";0;0;0;0;in;812252479450587136;1730825211342405780;juhyuni62;https://twitter.com/juhyuni62/status/1730908086276358648
Sat Dec 02 11:13:34 +0000 2023;1730908058132664486;"Baliho Ganjar-Mahfud di Bali Dirusak OTK https://t.co/MaTeFhDygl #Bali #Baliho #Ganjar_Mahfud Baca Selengkapnya :";0;0;0;0;in;1204303690061844481;1730908058132664486;RakyatdotNews;https://twitter.com/RakyatdotNews/status/1730908058132664486
Sat Dec 02 11:13:34 +0000 2023;1730908056979206389;"@Miduk17 Anda nyinyiran org TDK akan membuat derajatnya rendah lho.malah akan semakin mendapat simpati dari rakyat,contoh sy dulu pendukung ganjar.tapi krna melihat ulah pendukung Ganjar yg lain yg taunya cuma jatuh menjatuhkan kandidat lain maka nya sy Pi dah dukungan";0;0;0;0;in;1706282694232186880;1730905666875969853;pejuangh8314312;https://twitter.com/pejuangh8314312/status/1730908056979206389
Sat Dec 02 11:13:27 +0000 2023;1730908029506523349;"@dewiirawan13 Sama mba,cukup sudah dukung Jokowi 2 periode kemarin tapi tidak utk dukung Gibran  dg drama2 yg ada,apalagi gabung dg Prabowo yg punya masa lalu seram,semakin yakin  dukung Ganjar - Mahfud utk Indonesia hebat....!!!";0;1;0;0;in;1511514216842526720;1730763515877859702;Dongkol_lurah;https://twitter.com/Dongkol_lurah/status/1730908029506523349
Sat Dec 02 11:13:25 +0000 2023;1730908022686572603;"@liputan6dotcom Ganjar Mahfud layak menang";0;0;0;0;in;1720417979924668416;1730849571579023451;Panji222682;https://twitter.com/Panji222682/status/1730908022686572603
Sat Dec 02 11:13:17 +0000 2023;1730907986233843981;"@Miduk17 Tpi di acara walhi ganjar gk berani drang takut di tanya masalah wadas 😂😂😂";0;0;0;0;in;801466819437432832;1730861374916694414;RLuhungk;https://twitter.com/RLuhungk/status/1730907986233843981
Sat Dec 02 11:13:14 +0000 2023;1730907975991415087;"Tiba di Ende, Capres no 3 Ganjar Pranowo langsung disambut Tarian dan Pengalungan selendang.  Semangat terus Pak, kami selalu mendukung dimana pun bapak uban berada.🤟  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 https://t.co/qZWTuUE7yb";0;0;2;4;in;1463720993176784901;1730907975991415087;Omnya_Gibran;https://twitter.com/Omnya_Gibran/status/1730907975991415087
Sat Dec 02 11:13:05 +0000 2023;1730907938792026225;"Capres Ganjar kunjungi unflor disambut hangat oleh mahasiswa dengan teriak *PRABOWO*😄  #asalbukanmerah #2024gantiwarna  #karawangbergerak #Gibran #GibranRakabuming #Pemilu2024 #DulurGibran #MasGibran #Gibran2024 https://t.co/wAwoUdIswg";0;0;0;0;in;1722388932758028288;1730907938792026225;sakitanwar50892;https://twitter.com/sakitanwar50892/status/1730907938792026225
Sat Dec 02 11:13:05 +0000 2023;1730907937777094726;"@Salomogus @Dennysiregar7 Ganjar itu hanya bisa ngomong dan merangkai kata kayak anis. Liat aja jateng yg 10thn dipimpin ganjar, masih berpenghasilan rendah dan miskin. Udah gitu,  ganjar malah ngerendahin hasil kerja jokowi, yg terbukti bagus.";0;0;0;0;in;1324932356814245889;1730144014987673627;FranTonga;https://twitter.com/FranTonga/status/1730907937777094726
Sat Dec 02 11:13:02 +0000 2023;1730907926179758494;"Capres Ganjar kunjungi unflor disambut hangat oleh mahasiswa dengan teriak *PRABOWO*😄  #asalbukanmerah #2024gantiwarna  #karawangbergerak #Gibran #GibranRakabuming #Pemilu2024 #DulurGibran #MasGibran #Gibran2024 https://t.co/qIg0YJ0uKu";0;0;0;0;in;1722388932758028288;1730907926179758494;sakitanwar50892;https://twitter.com/sakitanwar50892/status/1730907926179758494
Sat Dec 02 11:12:41 +0000 2023;1730907834441961505;"@officialinews_ ganjar mahfud membawa kemenangan👏";0;0;0;1;in;1717953635580350467;1728911510142157145;abelsyaaa;https://twitter.com/abelsyaaa/status/1730907834441961505
Sat Dec 02 11:12:34 +0000 2023;1730907806902190530;"Tiba di Bandara Muhammad Salahuddinbelo, Nusa Tenggara (2/12/2023). Ganjar langsung disambut hangat dan penuh antusias oleh warga, sekaligus dipakaikan kalung khas masyarakat setempat.   Kegembiraan nampak terpancar, ketika salam sapa bersama warga berlangsung. https://t.co/Ilsr8kh7Ah";0;0;0;1;in;1366400355366432768;1730907806902190530;awan_mer4h;https://twitter.com/awan_mer4h/status/1730907806902190530
Sat Dec 02 11:12:31 +0000 2023;1730907794797367437;"Calon Presiden Republik Indonesia, Ganjar Pranowo Tiba di Ende pada 2 Desember 2023 pagi.  Ganjar Pranowo disambut masyararakat secara adat dengan tarian dan pengalungan selendang tradisional khas Ende di Bandara H. Hasan Aroeboesman Ende. #SahabatGanjar  #GanjarMahfud2024 https://t.co/Z2LZbG3Y1I";0;0;1;1;in;1320760933946331136;1730907794797367437;LArismi11;https://twitter.com/LArismi11/status/1730907794797367437
Sat Dec 02 11:12:16 +0000 2023;1730907732453314911;"@NgkongRoses @ganjarpranowo Terkesan p Ganjar ini single fighter….tim pemenang mana?????";0;0;0;0;in;1603904323997483009;1730891500798529792;Prasety253;https://twitter.com/Prasety253/status/1730907732453314911
Sat Dec 02 11:12:04 +0000 2023;1730907680632647950;"@liputan6dotcom Ganjar Mahfud capres paling layak untuk m3nang";0;0;0;0;in;1720417979924668416;1730855091475992915;Panji222682;https://twitter.com/Panji222682/status/1730907680632647950
Sat Dec 02 11:11:58 +0000 2023;1730907656263704980;"@PartaiSocmed 😂😂😂 ganjar pdip jokowi pdip";0;0;0;0;in;160521383;1730893344367337738;rullyharris;https://twitter.com/rullyharris/status/1730907656263704980
Sat Dec 02 11:11:24 +0000 2023;1730907513300914501;"Lagi antusias luar biasa masyarakat menyambut kedatangan pak Ganjar.  Difitnah surveinya buncit, rakyat membuktikan sebaliknya. Bergerak bersama rakyat, menang terhormat bersama rakyat.🙏  Tiba di Bandara Ende, Ganjar Pranowo Diteriaki Presiden Indonesia. https://t.co/E1VCkSZnfp https://t.co/Y6yaYC1FVj";0;2;8;25;in;154435354;1730907513300914501;ch_chotimah2;https://twitter.com/ch_chotimah2/status/1730907513300914501
Sat Dec 02 11:10:52 +0000 2023;1730907380551217573;"Percakapan santri dan kiai  "Kiai, apa yang harus dilakukan agar hidup seimbang"  "Ada 3 hal, yaitu Iman, Ilmu dan Amal"  "Apa maksudnya kiai?"  "Menyeimbangkan antara keyakinan, pengetahuan dan tindakan"  "Berarti 3 itu hal yang benar ya kiai" #pokokeganjar #pesanmoral https://t.co/UXaGsFUYuH";0;0;0;0;in;1723205349241733120;1730907380551217573;GP_pilihanku;https://twitter.com/GP_pilihanku/status/1730907380551217573
Sat Dec 02 11:10:42 +0000 2023;1730907335261134995;"Kegiatan seru bersama mak2 ganjar sekaligus mengenal sosok bapak ganjar pranowo #GanjarMahfudPilihanRakyat  #ganjarkece #GanjarKebhinekaanNKRI  #GanjarMahfud2024 https://t.co/SqCoplOya3";0;0;0;0;in;1696711137742749696;1730907335261134995;Ganjarsulteng;https://twitter.com/Ganjarsulteng/status/1730907335261134995
Sat Dec 02 11:10:23 +0000 2023;1730907259038044666;"Koe Pontam di Rote Pak Capressskuhhh @ganjarpranowo   Warga Rote Me Nyambut Pak Ganjar yg tengah bersilaturahmi di pulau NTT  Aksi pertunjukan kuda sampekkk tarian tradisional turut Me Nyemarak Kan Ke Datang An Pak Capres No 3 ituhhhh  M3nang Kan Ganjar Mahfud Satu Putaran 🤟🤟 https://t.co/XwGnQFmN1P";0;1;7;13;in;1345074118790578176;1730907259038044666;MartoTegug;https://twitter.com/MartoTegug/status/1730907259038044666
Sat Dec 02 11:10:13 +0000 2023;1730907214989459657;"@xquitavee Aduh, itu yg ngajak bu susi, coba kalo ga diajak apa mau? Ganjar juga sering barengan naik kapal sm nelayan, salah satu potretnya pas meluncurkan kapal listrik berbasis baterai.";0;0;0;0;in;1709774454052802560;1730514469783277634;LilisAminah27;https://twitter.com/LilisAminah27/status/1730907214989459657
Sat Dec 02 11:09:46 +0000 2023;1730907101462249805;"Masih bahas E KTP???? Pendukung  prabowo  nyari  kesalahan  pk ganjar  gp dpt 2 Ganjar  anti korupsi  Skli2  bahas food  estete  Kayu yg di tebangi  kmn https://t.co/HHbfvCCGPE https://t.co/X8u9Ca3gBM";0;1;1;2;in;1713441964459425792;1730907101462249805;BerthaAstu32435;https://twitter.com/BerthaAstu32435/status/1730907101462249805
Sat Dec 02 11:09:42 +0000 2023;1730907086387843285;"Tim Pemenangan Nasional (TPN) Ganjar (@ganjarpranowo)-Mahfud (@mohmahfudmd) mengaku telah mengetahui adanya perubahan skema debat Pilpres 2024 yang berbeda dengan pilpres sebelumnya.  Juru Bicara TPN Ganjar-Mahfud, Chico Hakim menanggapi kejanggalan aturan yang telah diubah oleh… https://t.co/qrslVEG7mn";0;1;0;1;in;46693036;1730907086387843285;inilahdotcom;https://twitter.com/inilahdotcom/status/1730907086387843285
Sat Dec 02 11:09:35 +0000 2023;1730907056163688898;"@ArsjadRasjid Yth pak Arsjad,  Donasi utk TPN Ganjar-Mahfud dibuka secara mudah &amp  disosialisasikan di semua platform sosmed ya pak.  Saya buka https://t.co/IaKAUoPZEV tapi ribet, harus isi form.  Pilpres 2014/2019 Prabowo buka Donasi, sekarang sepertinya tidak krn didukung Presiden Jokowi 😢.";1;0;1;1;in;899597703058817024;1728274718531424525;CeciliaSuwanda1;https://twitter.com/CeciliaSuwanda1/status/1730907056163688898
Sat Dec 02 11:09:17 +0000 2023;1730906982083862534;"@BiruScooter Ganjar -mahfud........yes we can";0;0;0;0;in;2439623168;1730867964310851654;hilal47074471;https://twitter.com/hilal47074471/status/1730906982083862534
Sat Dec 02 11:09:11 +0000 2023;1730906956649624020;"pontang panting kepayahan KPU menyesuaikan aturan agar bocil Gibran tdk dipermalukan debat..😂 ada yg rela Negara diatur penguasa.?  skrg anak muda lbh yakin 2045 amanah utk Ganjar Mahfud m3nang https://t.co/TTMnMsXibE  cantik Desember E-KTP Agus";0;0;0;0;in;1104146746081370112;1730906956649624020;XBareng;https://twitter.com/XBareng/status/1730906956649624020
Sat Dec 02 11:09:09 +0000 2023;1730906947417973159;"@GeiszChalifah Sy kira KPU TETAPKAN KEPUTUSAN SENDIRI. TPN AMIN &amp  GANJAR yg hadir pertemuan, SIAPA. Stlh diumumkan baru RAME. Bang,  TPN AMIN &amp  GANJAR yg BERKHIANAT, MEREKA NDAK MAU NGOTOT. Cari tahu, Bang TPN yg hadir saat pertemuan.";0;0;0;0;in;379818901;1730539180500148714;OLaksito;https://twitter.com/OLaksito/status/1730906947417973159
Sat Dec 02 11:09:02 +0000 2023;1730906917340602784;"Bilang aja lu gusar jika Fakta2 soal Gibran &amp  Jokowi di UP terus akn membuat Jagoan lu nyungsep. 🤣  Logika sederhananya, klo lu yakin cara itu akn membuat Ganjar nyungsep, harusnya elu senang sambil joged2 gemuk dong, eh gemoy maksute.  Ngapain lu harus gusar coba? Takut yaa? 🤣";0;2;2;4;in;1416006621545734145;1730906917340602784;Candra4smara;https://twitter.com/Candra4smara/status/1730906917340602784
